WARNING: radv is not a conformant Vulkan implementation, testing use only.
0.00.034.153 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.034.314 W srv  llama_server: -----------------
0.00.034.316 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.034.316 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.034.316 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.034.316 W srv  llama_server: -----------------
0.00.035.479 I srv    load_model: loading model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.12.520.783 I cmn          init: llama threadpool init, n_threads = 8
0.12.521.046 W cmn  common_init_: KV cache shifting is not supported for this context, disabling KV cache shifting
0.12.605.982 I common_speculative_init_result: creating MTP draft context against the target model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.12.703.159 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 106496, kv_unified = 'true'
0.12.732.576 I srv  llama_server: model loaded
0.12.732.583 I srv  llama_server: listening on http://0.0.0.0:8080
0.12.732.584 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.12.732.584 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
0.13.067.237 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
32.09.731.834 I slot print_timing: id  0 | task 8247 | prompt processing, n_tokens =  22352, progress = 1.00, t =  47.15 s / 474.08 tokens per second
32.09.733.581 W slot create_check: id  0 | task 8247 | erasing old context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.684 MiB)
32.12.954.557 I slot print_timing: id  0 | task 8247 | n_gen =    102, tg =  33.12 t/s, tg_3s =  33.44 t/s
32.13.412.608 I slot print_timing: id  0 | task 8247 | prompt eval time =   48660.61 ms / 22356 tokens (    2.18 ms per token,   459.43 tokens per second)
32.13.412.611 I slot print_timing: id  0 | task 8247 |        eval time =    3507.89 ms /   114 tokens (   31.04 ms per token,    32.21 tokens per second)
32.13.412.611 I slot print_timing: id  0 | task 8247 |       total time =   52168.50 ms / 22470 tokens
32.13.412.612 I slot print_timing: id  0 | task 8247 |    graphs reused =       7585
32.13.412.615 I slot print_timing: id  0 | task 8247 | draft acceptance = 0.73913 (   68 accepted /    92 generated), mean len =  2.48
32.13.413.180 I slot      release: id  0 | task 8247 | stop processing: n_tokens = 22470, truncated = 0
32.13.482.976 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 164020663498
32.13.483.043 I slot launch_slot_: id  3 | task 8319 | processing task, is_child = 0
32.13.485.241 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1069.882 MiB)
32.19.347.657 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =   3114, progress = 0.14, t =   4.48 s / 694.99 tokens per second
32.21.163.974 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =   4138, progress = 0.18, t =   6.27 s / 659.80 tokens per second
32.23.031.252 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =   5162, progress = 0.23, t =   8.11 s / 636.26 tokens per second
32.24.950.399 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =   6186, progress = 0.28, t =  10.01 s / 618.19 tokens per second
32.26.923.502 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =   7210, progress = 0.32, t =  11.95 s / 603.24 tokens per second
32.28.956.019 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =   8234, progress = 0.37, t =  13.95 s / 590.06 tokens per second
32.31.040.094 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =   9258, progress = 0.41, t =  16.01 s / 578.16 tokens per second
32.33.177.895 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =  10282, progress = 0.46, t =  18.12 s / 567.32 tokens per second
32.35.366.262 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =  11306, progress = 0.51, t =  20.29 s / 557.32 tokens per second
32.37.606.832 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =  12330, progress = 0.55, t =  22.50 s / 547.99 tokens per second
32.39.894.407 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =  13354, progress = 0.60, t =  24.76 s / 539.24 tokens per second
32.42.232.879 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =  14378, progress = 0.64, t =  27.08 s / 530.99 tokens per second
32.44.633.239 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =  15402, progress = 0.69, t =  29.45 s / 523.07 tokens per second
32.47.088.747 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =  16426, progress = 0.73, t =  31.88 s / 515.30 tokens per second
32.49.593.227 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =  17450, progress = 0.78, t =  34.36 s / 507.92 tokens per second
32.52.145.788 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =  18474, progress = 0.83, t =  36.89 s / 500.84 tokens per second
32.54.746.158 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =  19498, progress = 0.87, t =  39.46 s / 494.10 tokens per second
32.57.398.056 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =  20522, progress = 0.92, t =  42.09 s / 487.61 tokens per second
33.00.102.571 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =  21546, progress = 0.96, t =  44.76 s / 481.33 tokens per second
33.01.052.088 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =  21866, progress = 0.98, t =  46.19 s / 473.43 tokens per second
33.02.484.706 I slot print_timing: id  3 | task 8319 | prompt processing, n_tokens =  22378, progress = 1.00, t =  47.18 s / 474.33 tokens per second
33.02.486.489 W slot create_check: id  3 | task 8319 | erasing old context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.684 MiB)
33.05.735.553 I slot print_timing: id  3 | task 8319 | n_gen =    108, tg =  34.77 t/s, tg_3s =  35.09 t/s
33.08.798.507 I slot print_timing: id  3 | task 8319 | n_gen =    220, tg =  35.67 t/s, tg_3s =  36.57 t/s
33.11.811.332 I slot print_timing: id  3 | task 8319 | n_gen =    333, tg =  36.27 t/s, tg_3s =  37.51 t/s
33.14.831.779 I slot print_timing: id  3 | task 8319 | n_gen =    426, tg =  34.91 t/s, tg_3s =  30.79 t/s
33.16.779.563 I slot print_timing: id  3 | task 8319 | prompt eval time =   48692.76 ms / 22382 tokens (    2.18 ms per token,   459.66 tokens per second)
33.16.779.574 I slot print_timing: id  3 | task 8319 |        eval time =   14120.91 ms /   487 tokens (   29.06 ms per token,    34.42 tokens per second)
33.16.779.577 I slot print_timing: id  3 | task 8319 |       total time =   62813.67 ms / 22869 tokens
33.16.779.578 I slot print_timing: id  3 | task 8319 |    graphs reused =       7763
33.16.779.588 I slot print_timing: id  3 | task 8319 | draft acceptance = 0.84807 (  307 accepted /   362 generated), mean len =  2.70
33.16.781.577 I slot      release: id  3 | task 8319 | stop processing: n_tokens = 22870, truncated = 0
33.16.862.167 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 164055948536
33.16.862.228 I slot launch_slot_: id  2 | task 8526 | processing task, is_child = 0
33.16.864.135 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1022.656 MiB)
33.22.688.510 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =   3114, progress = 0.13, t =   4.48 s / 695.27 tokens per second
33.24.503.801 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =   4138, progress = 0.17, t =   6.27 s / 660.04 tokens per second
33.26.373.289 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =   5162, progress = 0.21, t =   8.11 s / 636.46 tokens per second
33.28.291.334 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =   6186, progress = 0.26, t =  10.01 s / 618.28 tokens per second
33.30.262.570 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =   7210, progress = 0.30, t =  11.95 s / 603.35 tokens per second
33.32.293.727 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =   8234, progress = 0.34, t =  13.95 s / 590.28 tokens per second
33.34.379.417 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =   9258, progress = 0.38, t =  16.01 s / 578.29 tokens per second
33.36.516.728 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =  10282, progress = 0.43, t =  18.12 s / 567.41 tokens per second
33.38.706.776 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =  11306, progress = 0.47, t =  20.28 s / 557.39 tokens per second
33.40.948.740 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =  12330, progress = 0.51, t =  22.50 s / 548.02 tokens per second
33.43.236.334 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =  13354, progress = 0.55, t =  24.77 s / 539.23 tokens per second
33.45.577.263 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =  14378, progress = 0.60, t =  27.08 s / 530.98 tokens per second
33.47.976.875 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =  15402, progress = 0.64, t =  29.45 s / 523.03 tokens per second
33.50.430.731 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =  16426, progress = 0.68, t =  31.88 s / 515.30 tokens per second
33.52.931.527 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =  17450, progress = 0.72, t =  34.35 s / 507.96 tokens per second
33.55.483.291 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =  18474, progress = 0.77, t =  36.88 s / 500.93 tokens per second
33.58.082.540 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =  19498, progress = 0.81, t =  39.46 s / 494.18 tokens per second
34.00.734.862 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =  20522, progress = 0.85, t =  42.08 s / 487.68 tokens per second
34.03.437.932 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =  21546, progress = 0.89, t =  44.76 s / 481.39 tokens per second
34.06.194.773 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =  22570, progress = 0.94, t =  47.49 s / 475.27 tokens per second
34.09.000.156 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =  23576, progress = 0.98, t =  50.28 s / 468.93 tokens per second
34.10.480.017 I slot print_timing: id  2 | task 8526 | prompt processing, n_tokens =  24088, progress = 1.00, t =  51.78 s / 465.18 tokens per second
34.10.481.918 W slot create_check: id  2 | task 8526 | erasing old context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.684 MiB)
34.13.689.704 I slot print_timing: id  2 | task 8526 | n_gen =    103, tg =  33.61 t/s, tg_3s =  33.93 t/s
34.16.703.119 I slot print_timing: id  2 | task 8526 | n_gen =    198, tg =  32.57 t/s, tg_3s =  31.53 t/s
34.19.772.679 I slot print_timing: id  2 | task 8526 | n_gen =    299, tg =  32.68 t/s, tg_3s =  32.90 t/s
34.21.779.807 I slot print_timing: id  2 | task 8526 | prompt eval time =   53346.26 ms / 24092 tokens (    2.21 ms per token,   451.62 tokens per second)
34.21.779.818 I slot print_timing: id  2 | task 8526 |        eval time =   11125.07 ms /   359 tokens (   31.08 ms per token,    32.18 tokens per second)
34.21.779.821 I slot print_timing: id  2 | task 8526 |       total time =   64471.33 ms / 24451 tokens
34.21.779.823 I slot print_timing: id  2 | task 8526 |    graphs reused =       7904
34.21.779.832 I slot print_timing: id  2 | task 8526 | draft acceptance = 0.75524 (  216 accepted /   286 generated), mean len =  2.51
34.21.781.965 I slot      release: id  2 | task 8526 | stop processing: n_tokens = 24451, truncated = 0
34.21.862.328 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 164096256515
34.21.862.397 I slot launch_slot_: id  1 | task 8696 | processing task, is_child = 0
34.21.864.157 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 775.632 MiB)
34.27.688.160 I slot print_timing: id  1 | task 8696 | prompt processing, n_tokens =   3114, progress = 0.18, t =   4.48 s / 695.65 tokens per second
34.29.504.475 I slot print_timing: id  1 | task 8696 | prompt processing, n_tokens =   4138, progress = 0.23, t =   6.27 s / 660.13 tokens per second
34.31.373.573 I slot print_timing: id  1 | task 8696 | prompt processing, n_tokens =   5162, progress = 0.29, t =   8.11 s / 636.52 tokens per second
34.33.293.447 I slot print_timing: id  1 | task 8696 | prompt processing, n_tokens =   6186, progress = 0.35, t =  10.00 s / 618.31 tokens per second
34.35.264.973 I slot print_timing: id  1 | task 8696 | prompt processing, n_tokens =   7210, progress = 0.41, t =  11.95 s / 603.30 tokens per second
34.37.296.892 I slot print_timing: id  1 | task 8696 | prompt processing, n_tokens =   8234, progress = 0.47, t =  13.95 s / 590.18 tokens per second
34.39.381.627 I slot print_timing: id  1 | task 8696 | prompt processing, n_tokens =   9258, progress = 0.52, t =  16.01 s / 578.25 tokens per second
34.41.517.878 I slot print_timing: id  1 | task 8696 | prompt processing, n_tokens =  10282, progress = 0.58, t =  18.12 s / 567.42 tokens per second
34.43.707.272 I slot print_timing: id  1 | task 8696 | prompt processing, n_tokens =  11306, progress = 0.64, t =  20.28 s / 557.41 tokens per second
34.45.947.394 I slot print_timing: id  1 | task 8696 | prompt processing, n_tokens =  12330, progress = 0.70, t =  22.50 s / 548.06 tokens per second
34.48.235.976 I slot print_timing: id  1 | task 8696 | prompt processing, n_tokens =  13354, progress = 0.76, t =  24.76 s / 539.28 tokens per second
34.50.574.080 I slot print_timing: id  1 | task 8696 | prompt processing, n_tokens =  14378, progress = 0.81, t =  27.07 s / 531.06 tokens per second
34.52.968.968 I slot print_timing: id  1 | task 8696 | prompt processing, n_tokens =  15402, progress = 0.87, t =  29.44 s / 523.15 tokens per second
34.55.422.681 I slot print_timing: id  1 | task 8696 | prompt processing, n_tokens =  16426, progress = 0.93, t =  31.87 s / 515.46 tokens per second
34.57.327.941 I slot print_timing: id  1 | task 8696 | prompt processing, n_tokens =  17168, progress = 0.97, t =  34.34 s / 499.93 tokens per second
34.58.648.716 I slot print_timing: id  1 | task 8696 | prompt processing, n_tokens =  17680, progress = 1.00, t =  35.11 s / 503.62 tokens per second
34.58.650.109 W slot create_check: id  1 | task 8696 | erasing old context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.684 MiB)
35.01.880.843 I slot print_timing: id  1 | task 8696 | n_gen =    111, tg =  35.89 t/s, tg_3s =  36.21 t/s
35.04.952.846 I slot print_timing: id  1 | task 8696 | n_gen =    221, tg =  35.85 t/s, tg_3s =  35.81 t/s
35.07.957.229 I slot print_timing: id  1 | task 8696 | n_gen =    320, tg =  34.89 t/s, tg_3s =  32.95 t/s
35.10.233.005 I slot print_timing: id  1 | task 8696 | prompt eval time =   36506.21 ms / 17684 tokens (    2.06 ms per token,   484.41 tokens per second)
35.10.233.008 I slot print_timing: id  1 | task 8696 |        eval time =   11417.62 ms /   389 tokens (   29.43 ms per token,    33.98 tokens per second)
35.10.233.008 I slot print_timing: id  1 | task 8696 |       total time =   47923.83 ms / 18073 tokens
35.10.233.009 I slot print_timing: id  1 | task 8696 |    graphs reused =       8054
35.10.233.011 I slot print_timing: id  1 | task 8696 | draft acceptance = 0.77961 (  237 accepted /   304 generated), mean len =  2.56
35.10.233.398 I slot      release: id  1 | task 8696 | stop processing: n_tokens = 18073, truncated = 0
35.10.278.422 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 164148891904
35.10.278.479 I slot launch_slot_: id  0 | task 8869 | processing task, is_child = 0
35.10.279.696 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 905.084 MiB)
35.16.044.643 I slot print_timing: id  0 | task 8869 | prompt processing, n_tokens =   3114, progress = 0.19, t =   4.48 s / 695.17 tokens per second
35.17.860.374 I slot print_timing: id  0 | task 8869 | prompt processing, n_tokens =   4138, progress = 0.26, t =   6.27 s / 659.94 tokens per second
35.19.728.898 I slot print_timing: id  0 | task 8869 | prompt processing, n_tokens =   5162, progress = 0.32, t =   8.11 s / 636.31 tokens per second
35.21.648.805 I slot print_timing: id  0 | task 8869 | prompt processing, n_tokens =   6186, progress = 0.38, t =  10.01 s / 618.22 tokens per second
35.23.623.540 I slot print_timing: id  0 | task 8869 | prompt processing, n_tokens =   7210, progress = 0.44, t =  11.95 s / 603.24 tokens per second
35.25.656.486 I slot print_timing: id  0 | task 8869 | prompt processing, n_tokens =   8234, progress = 0.51, t =  13.96 s / 590.00 tokens per second
35.27.743.537 I slot print_timing: id  0 | task 8869 | prompt processing, n_tokens =   9258, progress = 0.57, t =  16.02 s / 577.99 tokens per second
35.29.879.267 I slot print_timing: id  0 | task 8869 | prompt processing, n_tokens =  10282, progress = 0.63, t =  18.13 s / 567.19 tokens per second
35.32.068.785 I slot print_timing: id  0 | task 8869 | prompt processing, n_tokens =  11306, progress = 0.70, t =  20.29 s / 557.21 tokens per second
35.34.308.105 I slot print_timing: id  0 | task 8869 | prompt processing, n_tokens =  12330, progress = 0.76, t =  22.50 s / 547.89 tokens per second
35.36.597.233 I slot print_timing: id  0 | task 8869 | prompt processing, n_tokens =  13354, progress = 0.82, t =  24.77 s / 539.14 tokens per second
35.38.937.046 I slot print_timing: id  0 | task 8869 | prompt processing, n_tokens =  14378, progress = 0.89, t =  27.08 s / 530.86 tokens per second
35.41.335.457 I slot print_timing: id  0 | task 8869 | prompt processing, n_tokens =  15402, progress = 0.95, t =  29.45 s / 522.97 tokens per second
35.42.173.613 I slot print_timing: id  0 | task 8869 | prompt processing, n_tokens =  15692, progress = 0.97, t =  30.71 s / 510.94 tokens per second
35.43.460.799 I slot print_timing: id  0 | task 8869 | prompt processing, n_tokens =  16204, progress = 1.00, t =  31.60 s / 512.84 tokens per second
35.43.462.152 W slot create_check: id  0 | task 8869 | erasing old context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.684 MiB)
35.46.672.822 I slot print_timing: id  0 | task 8869 | n_gen =    112, tg =  36.43 t/s, tg_3s =  36.75 t/s
35.49.722.414 I slot print_timing: id  0 | task 8869 | n_gen =    208, tg =  33.95 t/s, tg_3s =  31.48 t/s
35.52.759.787 I slot print_timing: id  0 | task 8869 | n_gen =    315, tg =  34.38 t/s, tg_3s =  35.23 t/s
35.55.785.500 I slot print_timing: id  0 | task 8869 | n_gen =    425, tg =  34.87 t/s, tg_3s =  36.36 t/s
