WARNING: radv is not a conformant Vulkan implementation, testing use only.
0.00.033.106 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.033.265 W srv  llama_server: -----------------
0.00.033.267 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.033.267 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.033.267 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.033.267 W srv  llama_server: -----------------
0.00.034.423 I srv    load_model: loading model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.06.759.301 I cmn          init: llama threadpool init, n_threads = 8
0.06.759.506 W cmn  common_init_: KV cache shifting is not supported for this context, disabling KV cache shifting
0.06.840.585 I common_speculative_init_result: creating MTP draft context against the target model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.06.954.453 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 106496, kv_unified = 'true'
0.06.988.559 I srv  llama_server: model loaded
0.06.988.568 I srv  llama_server: listening on http://0.0.0.0:8080
0.06.988.569 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.06.988.570 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
4.06.680.478 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
132.36.420.224 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  11319, progress = 0.13, t =  20.76 s / 545.30 tokens per second
132.38.703.513 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  12343, progress = 0.14, t =  23.02 s / 536.28 tokens per second
132.41.039.688 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  13367, progress = 0.15, t =  25.32 s / 527.82 tokens per second
132.43.422.483 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  14391, progress = 0.16, t =  27.69 s / 519.80 tokens per second
132.45.858.937 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  15415, progress = 0.17, t =  30.09 s / 512.22 tokens per second
132.48.354.435 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  16439, progress = 0.18, t =  32.56 s / 504.87 tokens per second
132.50.897.701 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  17463, progress = 0.20, t =  35.08 s / 497.81 tokens per second
132.53.489.380 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  18487, progress = 0.21, t =  37.65 s / 491.05 tokens per second
132.56.132.296 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  19511, progress = 0.22, t =  40.26 s / 484.58 tokens per second
132.58.829.506 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  20535, progress = 0.23, t =  42.93 s / 478.28 tokens per second
133.01.576.597 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  21559, progress = 0.24, t =  45.66 s / 472.21 tokens per second
133.02.594.407 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  21897, progress = 0.25, t =  47.10 s / 464.93 tokens per second
133.05.472.037 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  22921, progress = 0.26, t =  49.51 s / 462.93 tokens per second
133.08.358.515 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  23945, progress = 0.27, t =  52.37 s / 457.27 tokens per second
133.11.301.430 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  24969, progress = 0.28, t =  55.28 s / 451.67 tokens per second
133.14.295.147 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  25993, progress = 0.29, t =  58.25 s / 446.22 tokens per second
133.17.345.641 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  27017, progress = 0.30, t =  61.27 s / 440.94 tokens per second
133.20.452.404 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  28041, progress = 0.31, t =  64.35 s / 435.74 tokens per second
133.23.618.345 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  29065, progress = 0.33, t =  67.49 s / 430.69 tokens per second
133.26.833.034 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  30089, progress = 0.34, t =  70.68 s / 425.71 tokens per second
133.30.105.466 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  31113, progress = 0.35, t =  73.92 s / 420.90 tokens per second
133.33.426.043 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  32137, progress = 0.36, t =  77.22 s / 416.19 tokens per second
133.36.800.946 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  33161, progress = 0.37, t =  80.56 s / 411.61 tokens per second
133.40.226.355 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  34185, progress = 0.38, t =  83.96 s / 407.14 tokens per second
133.43.703.980 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  35209, progress = 0.39, t =  87.42 s / 402.78 tokens per second
133.47.234.996 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  36233, progress = 0.41, t =  90.92 s / 398.53 tokens per second
133.50.823.656 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  37257, progress = 0.42, t =  94.48 s / 394.34 tokens per second
133.54.473.736 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  38281, progress = 0.43, t =  98.09 s / 390.25 tokens per second
133.58.195.380 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  39305, progress = 0.44, t = 101.78 s / 386.17 tokens per second
134.02.023.733 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  40329, progress = 0.45, t = 105.54 s / 382.11 tokens per second
134.05.994.055 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  41353, progress = 0.46, t = 109.45 s / 377.82 tokens per second
134.10.060.782 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  42377, progress = 0.48, t = 113.48 s / 373.43 tokens per second
134.14.126.364 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  43401, progress = 0.49, t = 117.56 s / 369.20 tokens per second
134.16.999.270 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  44069, progress = 0.49, t = 121.61 s / 362.37 tokens per second
134.16.999.440 W slot create_check: id  1 | task 20009 | erasing old context checkpoint (pos_min = 54, pos_max = 54, n_tokens = 55, size = 149.701 MiB)
134.21.195.185 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  45093, progress = 0.51, t = 124.56 s / 362.02 tokens per second
134.25.421.660 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  46117, progress = 0.52, t = 128.75 s / 358.19 tokens per second
134.29.707.291 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  47141, progress = 0.53, t = 133.02 s / 354.39 tokens per second
134.34.010.483 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  48165, progress = 0.54, t = 137.32 s / 350.75 tokens per second
134.38.335.166 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  49189, progress = 0.55, t = 141.63 s / 347.31 tokens per second
134.42.688.570 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  50213, progress = 0.56, t = 145.97 s / 344.00 tokens per second
134.47.071.326 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  51237, progress = 0.57, t = 150.33 s / 340.83 tokens per second
134.51.505.434 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  52261, progress = 0.59, t = 154.74 s / 337.74 tokens per second
134.56.000.533 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  53285, progress = 0.60, t = 159.20 s / 334.70 tokens per second
135.00.550.246 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  54309, progress = 0.61, t = 163.73 s / 331.71 tokens per second
135.05.157.959 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  55333, progress = 0.62, t = 168.31 s / 328.77 tokens per second
135.09.825.083 I slot print_timing: id  1 | task 20009 | prompt processing, n_tokens =  56357, progress = 0.63, t = 172.94 s / 325.87 tokens per second
135.13.565.294 W srv          stop: cancel task, id_task = 20009
135.14.551.335 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 112216994495
135.14.553.495 E state_read_meta: failed to find 66597 available cells in kv cache
135.14.553.619 E state_seq_set_data: error loading state: failed to restore kv cache
135.14.553.622 E srv          load: failed to restore state with size 1658790308
135.14.553.623 W slot  prompt_load: id  3 | task -1 | failed to load prompt from cache
135.14.553.991 I slot launch_slot_: id  3 | task 20068 | processing task, is_child = 0
135.14.554.399 I slot      release: id  1 | task 20009 | stop processing: n_tokens = 57381, truncated = 0
135.20.399.990 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =   3089, progress = 0.03, t =   4.88 s / 633.23 tokens per second
135.22.354.195 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =   4113, progress = 0.05, t =   6.81 s / 604.10 tokens per second
135.24.358.463 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =   5137, progress = 0.06, t =   8.79 s / 584.60 tokens per second
135.26.413.180 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =   6161, progress = 0.07, t =  10.82 s / 569.63 tokens per second
135.28.526.452 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =   7185, progress = 0.08, t =  12.92 s / 555.94 tokens per second
135.30.702.163 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =   8209, progress = 0.09, t =  15.07 s / 544.79 tokens per second
135.32.928.245 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =   9233, progress = 0.10, t =  17.27 s / 534.76 tokens per second
135.35.202.794 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  10257, progress = 0.12, t =  19.52 s / 525.52 tokens per second
135.37.531.787 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  11281, progress = 0.13, t =  21.82 s / 517.02 tokens per second
135.39.912.497 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  12305, progress = 0.14, t =  24.18 s / 508.99 tokens per second
135.42.345.484 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  13329, progress = 0.15, t =  26.58 s / 501.41 tokens per second
135.44.823.743 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  14353, progress = 0.16, t =  29.04 s / 494.27 tokens per second
135.47.359.634 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  15377, progress = 0.17, t =  31.54 s / 487.49 tokens per second
135.49.953.161 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  16401, progress = 0.18, t =  34.11 s / 480.81 tokens per second
135.52.595.484 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  17425, progress = 0.20, t =  36.73 s / 474.41 tokens per second
135.55.290.698 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  18449, progress = 0.21, t =  39.40 s / 468.28 tokens per second
135.58.036.216 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  19473, progress = 0.22, t =  42.12 s / 462.35 tokens per second
136.00.832.556 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  20497, progress = 0.23, t =  44.89 s / 456.63 tokens per second
136.03.680.084 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  21521, progress = 0.24, t =  47.71 s / 451.08 tokens per second
136.04.737.818 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  21859, progress = 0.25, t =  49.19 s / 444.38 tokens per second
136.07.711.291 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  22883, progress = 0.26, t =  51.70 s / 442.61 tokens per second
136.10.697.454 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  23907, progress = 0.27, t =  54.66 s / 437.39 tokens per second
136.13.735.480 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  24931, progress = 0.28, t =  57.67 s / 432.30 tokens per second
136.16.833.913 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  25955, progress = 0.29, t =  60.74 s / 427.32 tokens per second
136.19.980.820 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  26979, progress = 0.30, t =  63.86 s / 422.46 tokens per second
136.23.193.518 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  28003, progress = 0.31, t =  67.04 s / 417.67 tokens per second
136.26.456.563 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  29027, progress = 0.33, t =  70.28 s / 413.02 tokens per second
136.29.771.113 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  30051, progress = 0.34, t =  73.57 s / 408.48 tokens per second
136.33.135.491 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  31075, progress = 0.35, t =  76.91 s / 404.06 tokens per second
136.36.559.932 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  32099, progress = 0.36, t =  80.31 s / 399.71 tokens per second
136.40.045.446 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  33123, progress = 0.37, t =  83.76 s / 395.46 tokens per second
136.43.564.466 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  34147, progress = 0.38, t =  87.26 s / 391.32 tokens per second
136.47.147.314 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  35171, progress = 0.39, t =  90.81 s / 387.28 tokens per second
136.50.783.878 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  36195, progress = 0.41, t =  94.42 s / 383.34 tokens per second
136.54.474.760 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  37219, progress = 0.42, t =  98.09 s / 379.45 tokens per second
136.58.233.826 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  38243, progress = 0.43, t = 101.80 s / 375.66 tokens per second
137.02.070.105 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  39267, progress = 0.44, t = 105.60 s / 371.84 tokens per second
137.06.035.083 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  40291, progress = 0.45, t = 109.49 s / 367.99 tokens per second
137.10.095.723 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  41315, progress = 0.46, t = 113.52 s / 363.95 tokens per second
137.14.210.932 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  42339, progress = 0.47, t = 117.62 s / 359.97 tokens per second
137.18.367.175 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  43363, progress = 0.49, t = 121.74 s / 356.18 tokens per second
137.21.331.618 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  44031, progress = 0.49, t = 125.89 s / 349.76 tokens per second
137.21.331.828 W slot create_check: id  3 | task 20068 | erasing old context checkpoint (pos_min = 16, pos_max = 16, n_tokens = 17, size = 149.649 MiB)
137.25.623.094 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  45055, progress = 0.51, t = 128.95 s / 349.40 tokens per second
137.29.962.323 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  46079, progress = 0.52, t = 133.26 s / 345.77 tokens per second
137.34.322.466 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  47103, progress = 0.53, t = 137.63 s / 342.25 tokens per second
137.38.687.688 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  48127, progress = 0.54, t = 141.99 s / 338.96 tokens per second
137.38.689.869 E init_batch: failed to prepare attention ubatches
137.38.689.872 W decode: failed to find a memory slot for batch of size 1024
137.38.689.977 W srv  try_clear_id: purging slot 1 with 57381 tokens
137.38.716.083 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 0, n_batch = 1024, ret = 1
137.43.084.690 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  49151, progress = 0.55, t = 146.35 s / 335.83 tokens per second
137.47.508.842 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  50175, progress = 0.56, t = 150.77 s / 332.80 tokens per second
137.51.958.132 I slot print_timing: id  3 | task 20068 | prompt processing, n_tokens =  51199, progress = 0.57, t = 155.20 s / 329.88 tokens per second
